,method,parameter,total_features,noise_level,noisy_score,score,features_names,feature_weights,feature_complexities
774,omp,4,26,1.0,0.9157948849509187,0.9999992975635644,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0024841769732409, 0.0038554032566974813, -0.003334912513194291, 2.0000623219500735]","[1, 4, 4, 4]"
775,omp,5,26,1.0,0.9157949350535661,0.9999992428478351,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0018181086532354, 0.0032985673324162842, -0.00435006102120713, 2.000129157813248, -0.0008618782615652751]","[1, 4, 4, 4, 4]"
776,omp,6,26,1.0,0.9157949405992706,0.9999992367915231,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0020013500215035, 0.0032559370705757744, -0.004396884891949562, -0.0004681835276504387, 2.000192806683566, -0.0007460019370755149]","[1, 4, 4, 4, 4, 4]"
777,omp,7,26,1.0,0.9157949431213466,0.999999234037233,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0019435811895172, 0.003175466742625781, -0.0048892805960834744, -0.0005722503020805031, -0.0004829391695015817, 2.00031488575061, -0.0008346057143853934]","[1, 4, 4, 4, 4, 4, 4]"
778,omp,8,26,1.0,0.9157949431213466,0.999999234037233,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0019435811895172, 0.003175466742625781, -0.0048892805960834744, -0.0005722503020805031, -0.0004829391695015817, 2.00031488575061, -0.0008346057143853934]","[1, 4, 4, 4, 4, 4, 4]"
779,omp,9,26,1.0,0.9157949431213466,0.999999234037233,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0019435811895172, 0.003175466742625781, -0.0048892805960834744, -0.0005722503020805031, -0.0004829391695015817, 2.00031488575061, -0.0008346057143853934]","[1, 4, 4, 4, 4, 4, 4]"
780,omp,1,27,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403827],[4]
781,omp,2,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
782,omp,3,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
783,omp,4,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
784,omp,5,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
785,omp,6,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
786,omp,7,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
787,omp,8,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
788,omp,9,27,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
789,omp,1,27,0.25,0.9720071452815593,0.9776440740951737,"['Num[Exists(Star(on),Nominal(a))]']",[1.9677792435125843],[4]
790,omp,2,27,0.25,0.9942618692119192,0.9999999762744693,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000722968173235, 2.0002196897385205]","[1, 4]"
791,omp,3,27,0.25,0.9942618782819714,0.9999999671499973,"['Bool[holding]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000796367762089, 0.0006555240851876899, 2.0002361707288476]","[1, 4, 4]"
792,omp,4,27,0.25,0.9942618895526325,0.9999999558117131,"['Bool[holding]', 'Num[Not(And(clear,Nominal(a)))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0008743250331869, -0.0009708500541179288, 0.0005976244710738084, 2.0004086870308155]","[1, 4, 4, 4]"
793,omp,5,27,0.25,0.9942618928808566,0.9999999524635198,"['Bool[holding]', 'Num[Not(And(clear,Nominal(a)))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0007461447787738, -0.0011300955396618126, 0.0006915779054212115, 2.0004462236281997, -0.00021518062250062934]","[1, 4, 4, 4, 4]"
794,omp,6,27,0.25,0.9942618933368547,0.9999999520047859,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Num[Not(And(clear,Nominal(a)))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0006939380066981, -0.00012880566660306475, -0.0011253074379801997, 0.0006820326953628212, 2.000428248382915, -0.00024724655626644394]","[1, 3, 4, 4, 4, 4]"
795,omp,7,27,0.25,0.99426189355034,0.9999999517900195,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0007301997550304, -0.00013356090595121483, 0.00028262128370190565, -0.0010475661307936257, 0.0006347689781442183, 2.000404437142155, -0.00022373900467828134]","[1, 3, 4, 4, 4, 4, 4]"
796,omp,8,27,0.25,0.99426189355034,0.9999999517900195,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0007301997550304, -0.00013356090595121483, 0.00028262128370190565, -0.0010475661307936257, 0.0006347689781442183, 2.000404437142155, -0.00022373900467828134]","[1, 3, 4, 4, 4, 4, 4]"
797,omp,9,27,0.25,0.99426189355034,0.9999999517900195,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[1.0007301997550304, -0.00013356090595121483, 0.00028262128370190565, -0.0010475661307936257, 0.0006347689781442183, 2.000404437142155, -0.00022373900467828134]","[1, 3, 4, 4, 4, 4, 4]"
798,omp,1,27,0.5,0.9555551004318795,0.9776440384663847,"['Num[Exists(Star(on),Nominal(a))]']",[1.9671911444267487],[4]
799,omp,2,27,0.5,0.9773990874987465,0.9999999495120903,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996449217834836, 1.9995966436123471]","[1, 4]"
800,omp,3,27,0.5,0.9773991504956436,0.9999998850846014,"['Bool[holding]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9998399625337187, 0.001741888631375264, 1.9996404376549053]","[1, 4, 4]"
801,omp,4,27,0.5,0.9773992224948412,0.9999998114503795,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996412968719686, -0.002474106209023402, 0.001889439526770052, 1.9992007985447806]","[1, 3, 4, 4]"
802,omp,5,27,0.5,0.97739924756831,0.9999997858075194,"['Bool[holding]', 'Num[ontable]', 'Bool[And(clear,Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994362322898757, -0.0006383710650222016, -0.002442089713461066, 0.0015291005187193178, 1.9990468838406694]","[1, 1, 3, 4, 4]"
803,omp,6,27,0.5,0.9773992595195453,0.9999997735848842,"['Bool[holding]', 'Num[ontable]', 'Bool[And(clear,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995701193837098, -0.0007352321933590409, -0.002853879582854678, 0.001986007754647644, 0.0012205334837313757, 1.9988911366393376]","[1, 1, 3, 4, 4, 4]"
804,omp,7,27,0.5,0.9773992595734129,0.9999997735297935,"['Bool[holding]', 'Num[ontable]', 'Bool[And(clear,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995767409146543, -0.0007456868679825306, -0.0028396466812208336, 0.0019678411205120623, -4.4701812897173624e-05, 0.0012251262159701014, 1.998898006556553]","[1, 1, 3, 4, 4, 4, 4]"
805,omp,8,27,0.5,0.9773992595734129,0.9999997735297935,"['Bool[holding]', 'Num[ontable]', 'Bool[And(clear,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995767409146543, -0.0007456868679825306, -0.0028396466812208336, 0.0019678411205120623, -4.4701812897173624e-05, 0.0012251262159701014, 1.998898006556553]","[1, 1, 3, 4, 4, 4, 4]"
806,omp,9,27,0.5,0.9773992595734129,0.9999997735297935,"['Bool[holding]', 'Num[ontable]', 'Bool[And(clear,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995767409146543, -0.0007456868679825306, -0.0028396466812208336, 0.0019678411205120623, -4.4701812897173624e-05, 0.0012251262159701014, 1.998898006556553]","[1, 1, 3, 4, 4, 4, 4]"
807,omp,1,27,1.0,0.8951522698506276,0.9776440707006785,"['Num[Exists(Star(on),Nominal(a))]']",[1.9677868189202723],[4]
808,omp,2,27,1.0,0.9156725442263879,0.9999999443231294,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013416617126933, 2.0002473213407153]","[1, 4]"
809,omp,3,27,1.0,0.9156728016850899,0.9999996630803306,"['Bool[holding]', 'Num[Forall(on,ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000602922314714, 0.001419786495403709, 2.0007791874884537]","[1, 3, 4]"
810,omp,4,27,1.0,0.915672986434088,0.9999994612641756,"['Bool[holding]', 'Num[Forall(on,ontable)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9997340724258492, 0.0015405420348345196, -0.006969864919581043, 2.0010046314172136]","[1, 3, 4, 4]"
811,omp,5,27,1.0,0.915673010149453,0.9999994353579796,"['Bool[holding]', 'Num[Forall(on,ontable)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996772370123375, 0.0017004660716425728, 0.0012409289091384228, -0.006702377369771542, 2.001120908199773]","[1, 3, 4, 4, 4]"
812,omp,6,27,1.0,0.9156730138266568,0.9999994313410748,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999683721681681, -0.0006299405459503305, 0.0016736065558926596, 0.0011944277969499672, -0.006294849235489411, 2.0009850556601774]","[1, 3, 3, 4, 4, 4]"
813,omp,7,27,1.0,0.9156730139007844,0.9999994312600994,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996903326848308, -0.0006424473066450128, 0.001664251452627235, 0.0012016638232426127, -0.0062850131417787735, -3.8146676163300986e-05, 2.000983132245049]","[1, 3, 3, 4, 4, 4, 4]"
814,omp,8,27,1.0,0.9156730139007844,0.9999994312600994,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996903326848308, -0.0006424473066450128, 0.001664251452627235, 0.0012016638232426127, -0.0062850131417787735, -3.8146676163300986e-05, 2.000983132245049]","[1, 3, 3, 4, 4, 4, 4]"
815,omp,9,27,1.0,0.9156730139007844,0.9999994312600994,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Forall(on,ontable)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996903326848308, -0.0006424473066450128, 0.001664251452627235, 0.0012016638232426127, -0.0062850131417787735, -3.8146676163300986e-05, 2.000983132245049]","[1, 3, 3, 4, 4, 4, 4]"
816,omp,1,28,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403856],[4]
817,omp,2,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
818,omp,3,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
819,omp,4,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
820,omp,5,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
821,omp,6,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
822,omp,7,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
823,omp,8,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
824,omp,9,28,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
825,omp,1,28,0.25,0.9720518387059705,0.9776440686997611,"['Num[Exists(Star(on),Nominal(a))]']",[1.9674766918707731],[4]
826,omp,2,28,0.25,0.9942662924687415,0.9999999796738983,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996404421408718, 1.9998820458397533]","[1, 4]"
827,omp,3,28,0.25,0.9942663171461239,0.9999999548572278,"['Bool[holding]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9997614912265579, 0.0010810767798057233, 1.999909225948545]","[1, 4, 4]"
828,omp,4,28,0.25,0.99426633308415,0.9999999388292417,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995940503835115, -0.0006998850863720735, 0.0009438943362133872, 1.9998086966333333]","[1, 3, 4, 4]"
829,omp,5,28,0.25,0.994266335665042,0.9999999362337821,"['Bool[holding]', 'Num[Exists(on,ontable)]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994360243569338, -0.0008202862692973648, 0.0010151253264638008, 1.999799872005398, -0.00019725062514524132]","[1, 3, 4, 4, 4]"
830,omp,6,28,0.25,0.9942663361631209,0.9999999357328919,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994333846525657, -0.00021320810672428823, -0.0008234447365953234, 0.001016040370467003, 1.9997605334709254, -0.0001739933646256137]","[1, 3, 3, 4, 4, 4]"
831,omp,7,28,0.25,0.9942663363371739,0.9999999355578565,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994661208770439, -0.0002833910681186704, -0.0008277376510274325, 0.00025514362133992, 0.0009733718360552081, 1.9997390372618773, -0.0001527713187751499]","[1, 3, 3, 4, 4, 4, 4]"
832,omp,8,28,0.25,0.9942663363371739,0.9999999355578565,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994661208770439, -0.0002833910681186704, -0.0008277376510274325, 0.00025514362133992, 0.0009733718360552081, 1.9997390372618773, -0.0001527713187751499]","[1, 3, 3, 4, 4, 4, 4]"
833,omp,9,28,0.25,0.9942663363371739,0.9999999355578565,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]', 'Num[Exists(on,Not(Nominal(a)))]']","[0.9994661208770439, -0.0002833910681186704, -0.0008277376510274325, 0.00025514362133992, 0.0009733718360552081, 1.9997390372618773, -0.0001527713187751499]","[1, 3, 3, 4, 4, 4, 4]"
834,omp,1,28,0.5,0.9556762172039054,0.9776440454989255,"['Num[Exists(Star(on),Nominal(a))]']",[1.967947489289158],[4]
835,omp,2,28,0.5,0.9775056723721799,0.9999999563558013,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996332206914194, 2.0003526091603407]","[1, 4]"
836,omp,3,28,0.5,0.9775056948793165,0.9999999333227678,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993622859657683, -0.0023428469358867353, 2.0004131840879453]","[1, 4, 4]"
837,omp,4,28,0.5,0.9775056975617038,0.9999999305777044,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993687334058456, -0.0026741298095883984, -0.0005146049032523607, 2.000513964396274]","[1, 4, 4, 4]"
838,omp,5,28,0.5,0.9775056991828497,0.9999999289186792,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993777657678433, -0.0002949030448908429, -0.002600614344813204, -0.000533159795550703, 2.0005304277487204]","[1, 3, 4, 4, 4]"
839,omp,6,28,0.5,0.9775056992307019,0.9999999288697089,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999376709000646, -0.00028311237926419245, -0.0026035426340226013, -0.0005388837201017681, 2.7924312405227402e-05, 2.0005282138520064]","[1, 3, 4, 4, 4, 4]"
840,omp,7,28,0.5,0.9775056992355974,0.999999928864699,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993796739490092, -0.00028829756361105287, -0.0026081791912748653, -0.000542994600802006, 2.4232599755379794e-05, -1.3788501112145203e-05, 2.0005316062051004]","[1, 3, 4, 4, 4, 4, 4]"
841,omp,8,28,0.5,0.9775056992355974,0.999999928864699,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993796739490092, -0.00028829756361105287, -0.0026081791912748653, -0.000542994600802006, 2.4232599755379794e-05, -1.3788501112145203e-05, 2.0005316062051004]","[1, 3, 4, 4, 4, 4, 4]"
842,omp,9,28,0.5,0.9775056992355974,0.999999928864699,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993796739490092, -0.00028829756361105287, -0.0026081791912748653, -0.000542994600802006, 2.4232599755379794e-05, -1.3788501112145203e-05, 2.0005316062051004]","[1, 3, 4, 4, 4, 4, 4]"
843,omp,1,28,1.0,0.8953353894362843,0.9776439129824473,"['Num[Exists(Star(on),Nominal(a))]']",[1.9668055686622001],[4]
844,omp,2,28,1.0,0.9156811743642082,0.9999995492365181,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9964761163662905, 1.999108344651663]","[1, 4]"
845,omp,3,28,1.0,0.9156815135539459,0.9999991791574939,"['Bool[holding]', 'Num[ontable]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9958712821769858, -0.0023051018355263065, 1.998564568790568]","[1, 1, 4]"
846,omp,4,28,1.0,0.9156815829912032,0.9999991033967335,"['Bool[holding]', 'Num[ontable]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9956526752692915, -0.002308970736277282, -0.0025017540356790445, 1.9981153529552447]","[1, 1, 3, 4]"
847,omp,5,28,1.0,0.9156815937547779,0.999999091652943,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9956044671700521, -0.0024710034379830737, 0.0008385971990750415, -0.002602612253914602, 1.9980162900217004]","[1, 1, 3, 3, 4]"
848,omp,6,28,1.0,0.9156815985831065,0.9999990863849088,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9957172779845169, -0.0024896649378880645, 0.0007949701091110251, -0.0028699320481234323, 0.0012202855156107873, 1.9979346592851042]","[1, 1, 3, 3, 4, 4]"
849,omp,7,28,1.0,0.9156816017706386,0.9999990829070949,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9956646675107264, -0.0024065987421875617, 0.0008314610386407509, -0.0029830176328097886, -0.0003551721762761461, 0.001328135107490989, 1.997880075291969]","[1, 1, 3, 3, 3, 4, 4]"
850,omp,8,28,1.0,0.9156816017706386,0.9999990829070949,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9956646675107264, -0.0024065987421875617, 0.0008314610386407509, -0.0029830176328097886, -0.0003551721762761461, 0.001328135107490989, 1.997880075291969]","[1, 1, 3, 3, 3, 4, 4]"
851,omp,9,28,1.0,0.9156816017706386,0.9999990829070949,"['Bool[holding]', 'Num[ontable]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9956646675107264, -0.0024065987421875617, 0.0008314610386407509, -0.0029830176328097886, -0.0003551721762761461, 0.001328135107490989, 1.997880075291969]","[1, 1, 3, 3, 3, 4, 4]"
852,omp,1,29,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403856],[4]
853,omp,2,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
854,omp,3,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
855,omp,4,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
856,omp,5,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
857,omp,6,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
858,omp,7,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
859,omp,8,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
860,omp,9,29,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
861,omp,1,29,0.25,0.9719562236818464,0.9776440812800752,"['Num[Exists(Star(on),Nominal(a))]']",[1.9676151381611873],[4]
